value,type
-2.7949796092124553,variable 2
-2.9548786901381545,variable 2
-2.9901425226309137,variable 2
-2.6685253401841296,variable 2
-2.8985507779384267,variable 2
-2.995523080347336,variable 2
-2.9870137588514885,variable 2
-2.990698914708513,variable 2
-2.933976317764095,variable 2
-2.9437159404678157,variable 2
-2.9977403797315842,variable 2
-2.993586054373735,variable 2
-2.943624011991645,variable 2
-2.960347886893549,variable 2
-2.991086548954953,variable 2
-2.9667576272733958,variable 2
-2.987917396517587,variable 2
-2.9705497789150352,variable 2
-2.9894720564343036,variable 2
-2.9954023772488645,variable 2
-2.994302928993797,variable 2
-2.9377532804135646,variable 2
-2.9557923846063257,variable 2
-2.9886935812173463,variable 2
-2.8152194144929634,variable 2
-2.990017192369575,variable 2
-2.9918578591478004,variable 2
-2.998029199634527,variable 2
-2.9908750554810437,variable 2
-2.9927573094621462,variable 2
-2.9938060728663407,variable 2
-2.993468164316697,variable 2
-2.8746702464719878,variable 2
-2.9885372391028464,variable 2
-2.9904777366415756,variable 2
-2.9887089849455033,variable 2
-2.9696693828406304,variable 2
-2.8640747147542833,variable 2
-2.982835125379874,variable 2
-2.982198819702254,variable 2
-2.935730252677043,variable 2
-2.9565675815205434,variable 2
-2.9942670036631185,variable 2
-2.9822857018827227,variable 2
-2.994429966803894,variable 2
-2.930041789004998,variable 2
-2.9934863596126893,variable 2
-2.9903543278696643,variable 2
-2.9983071324229122,variable 2
-2.994021345693627,variable 2
-2.9978079643046596,variable 2
-2.990488459125209,variable 2
-2.991540779988927,variable 2
-2.96372194756788,variable 2
-2.9863939592134265,variable 2
-2.9960497060405005,variable 2
-2.9832515700379463,variable 2
-2.97677482487219,variable 2
-2.997631265218562,variable 2
-2.9832727716377607,variable 2
-2.9820215766183216,variable 2
-2.9710079682490416,variable 2
-2.973205461817393,variable 2
-2.984946910657821,variable 2
-2.9862846514380155,variable 2
-2.9928853135841864,variable 2
-2.9975538385794014,variable 2
-2.9982414017371943,variable 2
-2.9985796753380165,variable 2
-2.876134130328999,variable 2
-2.999055537443779,variable 2
-2.6013733933166368,variable 2
-2.9912999392634174,variable 2
-2.9860953330337296,variable 2
-2.990727145332979,variable 2
-2.9707636416426713,variable 2
-2.982911184866582,variable 2
-2.9819651440008546,variable 2
-2.9492974727760424,variable 2
-2.9468984423257267,variable 2
-2.987988445497924,variable 2
-2.7672093007619947,variable 2
-2.9822478654017575,variable 2
-2.970694145919309,variable 2
-2.9911076932918377,variable 2
-2.995539364493041,variable 2
-2.9794569775639177,variable 2
-2.986043051978684,variable 2
-2.9520747391944195,variable 2
-2.98919577711302,variable 2
-2.976765498172474,variable 2
-2.987612020470022,variable 2
-2.94264976197505,variable 2
-2.915346338870764,variable 2
-2.8555854639153835,variable 2
-2.9565135038410704,variable 2
-2.9794059634511973,variable 2
-2.9895399344798945,variable 2
-2.9914528885493175,variable 2
-2.8322021393118466,variable 2
-2.9979918069412688,variable 2
-2.973284141083146,variable 2
-2.9898067153126724,variable 2
-2.986956152343957,variable 2
-2.9956176930233482,variable 2
-2.986040725672155,variable 2
-2.9592410517205177,variable 2
-2.9928698597509658,variable 2
-2.8953145777679534,variable 2
-2.974057383899879,variable 2
-2.982702568854903,variable 2
-2.942480721805833,variable 2
-2.991299516949309,variable 2
-2.9992035835913025,variable 2
-2.993192708150032,variable 2
-2.9853173445516767,variable 2
-2.9865215267056255,variable 2
-2.973156695274673,variable 2
-2.98510721823022,variable 2
-2.9979149028263437,variable 2
-2.992642747812912,variable 2
-2.9320334652873714,variable 2
-2.9903010733448094,variable 2
-2.9948102212902366,variable 2
-2.996337767209621,variable 2
-2.9329931418882937,variable 2
-2.951839259710727,variable 2
-2.9363920689899565,variable 2
-2.9516505640408046,variable 2
-2.991349965590596,variable 2
-2.987639456571335,variable 2
-2.855444547002639,variable 2
-2.933692465420326,variable 2
-2.90385321072607,variable 2
-2.95879309813524,variable 2
-2.998143947388283,variable 2
-2.962708608443727,variable 2
-2.9973615138712932,variable 2
-2.9907773935540116,variable 2
-2.8479129112991837,variable 2
-2.996069032279359,variable 2
-2.5775186301686763,variable 2
-2.9669925484435216,variable 2
-2.9695358814773147,variable 2
-2.983212180300006,variable 2
-2.9874059526587255,variable 2
-2.977809737805202,variable 2
-2.9891103694529977,variable 2
-2.9565796711566295,variable 2
-2.996442128899458,variable 2
-2.9584134592253943,variable 2
-2.957697658285269,variable 2
-2.9926605637419934,variable 2
-2.9701230126138394,variable 2
-2.9752535707172334,variable 2
-2.965832444429903,variable 2
-2.9777305574888118,variable 2
-2.984832041220338,variable 2
-2.986606977312846,variable 2
-2.986748130435176,variable 2
-2.9977073748103336,variable 2
-2.9706377705647715,variable 2
-2.9833437776709006,variable 2
-2.9883327674957223,variable 2
-2.996722681466889,variable 2
-2.9861211299836725,variable 2
-2.951256666661401,variable 2
-2.998190187204219,variable 2
-2.996720169055837,variable 2
-2.88934027902319,variable 2
-2.995451337053973,variable 2
-2.997443049125678,variable 2
-2.9981201331672898,variable 2
-2.991095460498427,variable 2
-2.9947714829181247,variable 2
-2.8815575453718973,variable 2
-2.970212858150933,variable 2
-2.918360373188758,variable 2
-2.9752888446820838,variable 2
-2.98682301603182,variable 2
-2.990505237163685,variable 2
-2.974218500311164,variable 2
-2.954989765906528,variable 2
-2.9691945514676066,variable 2
-2.9899170538208226,variable 2
-2.984950024329637,variable 2
-2.9949264507223057,variable 2
-2.9567937056730553,variable 2
-2.9420185598560615,variable 2
-2.992012507233956,variable 2
-2.899269815824731,variable 2
-2.986325630222262,variable 2
-2.9899270676756977,variable 2
-2.9720943605560803,variable 2
-2.973090353784369,variable 2
-2.9824887116944963,variable 2
-2.9821804621612937,variable 2
-2.6856634670510795,variable 2
-2.9405707994904238,variable 2
-2.971771397631154,variable 2
-2.904314966268103,variable 2
-2.952162947966099,variable 2
-2.9178503322716804,variable 2
-2.646853102710886,variable 2
-2.969068841839357,variable 2
-2.959198430603627,variable 2
-2.8103983529821353,variable 2
-2.9837929226432482,variable 2
-2.962467459929969,variable 2
-2.9886985742267105,variable 2
-2.9740087239298347,variable 2
-2.982300396186803,variable 2
-2.9953845621151016,variable 2
-2.985970313741913,variable 2
-2.804077798025051,variable 2
-2.964687877757944,variable 2
-2.994372773861968,variable 2
-2.9785605860444133,variable 2
-2.956440138893344,variable 2
-2.926328299927424,variable 2
-2.9887287963286293,variable 2
-2.9813476682833664,variable 2
-2.9469227218080265,variable 2
-2.8909672317983333,variable 2
-2.98642965787834,variable 2
-2.988828402014006,variable 2
-2.9734836864876577,variable 2
-2.8697813474768106,variable 2
-2.9277085592284258,variable 2
-2.981199007354665,variable 2
-2.983445591160354,variable 2
-2.9913353571809105,variable 2
-2.9099403333492075,variable 2
-2.9953671541843967,variable 2
-2.9291863563867784,variable 2
-2.979331306906273,variable 2
-2.9787451062923602,variable 2
-2.9943924500409542,variable 2
-1.9274662624736245,variable 2
-2.981278475576342,variable 2
-2.8697666499914565,variable 2
-2.9702828159543277,variable 2
-2.991905425554947,variable 2
-2.9145104718822625,variable 2
-2.9427725909597955,variable 2
-2.8423775679065106,variable 2
-2.68566289442178,variable 2
-2.9605146508613,variable 2
-2.975555618356995,variable 2
-2.7890658755599365,variable 2
-2.9200816777754546,variable 2
-2.915534905699094,variable 2
-2.881426018784347,variable 2
-2.828750533495903,variable 2
-2.9095483526873207,variable 2
-2.9351177779221036,variable 2
-2.6189983775672188,variable 2
-2.994229775600784,variable 2
-2.991129894606971,variable 2
-2.8292247341813783,variable 2
-2.9969791120250773,variable 2
-2.9973103398995598,variable 2
-2.9932234082383524,variable 2
-2.9964510523727084,variable 2
-2.986866080936417,variable 2
-2.973532868981938,variable 2
-2.988189888532309,variable 2
-2.993395327460436,variable 2
-2.992993023564788,variable 2
-2.970515907891969,variable 2
-2.9961720228401507,variable 2
-2.9744174221859936,variable 2
-2.988834271464326,variable 2
-2.982487296027617,variable 2
-2.947907198824847,variable 2
-2.997712697876864,variable 2
-2.988953346545886,variable 2
-2.9785510740354937,variable 2
-2.999367294331441,variable 2
-2.999591663216086,variable 2
-2.996219487446533,variable 2
-2.9938356952981318,variable 2
-2.940653289922293,variable 2
-2.994650180944844,variable 2
-2.9490928755085997,variable 2
-2.982907415057027,variable 2
-2.992048201126959,variable 2
-2.9814251323024954,variable 2
-2.9973127004047835,variable 2
-2.998068777862945,variable 2
-2.9921459616734816,variable 2
-2.9924942793512805,variable 2
-2.986342188752839,variable 2
-2.997161208142323,variable 2
-2.9780440744162515,variable 2
-2.978409698223991,variable 2
-2.977986143418784,variable 2
-2.908325375567252,variable 2
-2.980915905791533,variable 2
-2.9638359007984834,variable 2
-2.9790622570298964,variable 2
-2.9856000134615606,variable 2
-2.9855631106844807,variable 2
-2.9986259938904807,variable 2
-2.9906467386355056,variable 2
-2.9899028645439714,variable 2
-2.9696841638344242,variable 2
-2.9991620226339344,variable 2
-2.8983752416079342,variable 2
-2.9649966681077076,variable 2
-2.897767077479111,variable 2
-2.9996246912015727,variable 2
-2.9872279031218634,variable 2
-2.985184284590113,variable 2
-2.9937835224063982,variable 2
-2.985540682703583,variable 2
-2.972484416547266,variable 2
-2.9961102902203893,variable 2
-2.996772838226297,variable 2
-2.9966499297097036,variable 2
-2.9971949932709943,variable 2
-2.9978675368394523,variable 2
-2.963089717102108,variable 2
-2.975043401448579,variable 2
-2.986693735423633,variable 2
-2.948400868906506,variable 2
-2.839362706457306,variable 2
-2.9029542399887625,variable 2
-2.997570129087654,variable 2
-2.9902967666952858,variable 2
-2.9939489486484803,variable 2
-2.9337263205370228,variable 2
-2.992817544497226,variable 2
-2.9905153997431144,variable 2
-2.9794626680675815,variable 2
-2.9980695731814166,variable 2
-2.9420794231927334,variable 2
-2.998847515534998,variable 2
-2.916575945765611,variable 2
-2.9969088058721924,variable 2
-2.982690674867161,variable 2
-2.9902794923780838,variable 2
-2.996310360535092,variable 2
-2.9988559999924522,variable 2
-2.989405469190592,variable 2
-2.999698146815605,variable 2
-2.9946952755021807,variable 2
-2.984646362988697,variable 2
-2.9763278725928677,variable 2
-2.9617877966705537,variable 2
-2.992364674253157,variable 2
-2.9748422176880167,variable 2
-2.9824039784645375,variable 2
-2.9542038465086766,variable 2
-2.9738943730399954,variable 2
-2.9836476338648663,variable 2
-2.985123744948059,variable 2
-2.9854642525984674,variable 2
-2.9968202869263094,variable 2
-2.995538710741257,variable 2
-2.9889566709770974,variable 2
-2.9675556052899124,variable 2
-2.9916512481339876,variable 2
-2.995844351629873,variable 2
-2.998533100693004,variable 2
-2.975037182058132,variable 2
-2.9931358945750173,variable 2
-2.9707783629875797,variable 2
-2.9745527217643732,variable 2
-2.9985259269203905,variable 2
-2.992012507233956,variable 2
-2.9724290623816465,variable 2
-2.9890291722089635,variable 2
-2.9773301965561902,variable 2
-2.990903562876338,variable 2
-2.8751119695323593,variable 2
-2.989775721751836,variable 2
-2.9918658505078026,variable 2
-2.961877604032361,variable 2
-2.960644096895729,variable 2
-2.993659007346493,variable 2
-2.9908265283291837,variable 2
-2.98714414018044,variable 2
-2.99705088156395,variable 2
-2.99970588685497,variable 2
-2.923914635617232,variable 2
-2.8787481496779064,variable 2
-2.9989392221173152,variable 2
-2.9546721141183547,variable 2
-2.997764034093565,variable 2
-2.9977816678947162,variable 2
-2.9987523540892402,variable 2
-2.972524055219888,variable 2
-2.9728172096085004,variable 2
-2.990597024868486,variable 2
-2.9031735888232153,variable 2
-2.9520206495851697,variable 2
-2.8898827355305308,variable 2
-2.9970993641779753,variable 2
-2.9947782431251326,variable 2
-2.9990783837621926,variable 2
-2.953044129019835,variable 2
-2.997803647315996,variable 2
-2.9949644589920608,variable 2
-2.9947126452575996,variable 2
-2.9933675867521483,variable 2
-2.987757394347481,variable 2
-2.9369758645608113,variable 2
-2.9530540705007295,variable 2
-2.995697090461681,variable 2
-2.978043692663385,variable 2
-2.9886280771973928,variable 2
-2.9866878182542047,variable 2
-2.982121051871469,variable 2
-2.989034453123615,variable 2
-2.99001293343916,variable 2
-2.9653365713160778,variable 2
-2.9763348713954176,variable 2
-2.9859655418310838,variable 2
-2.990259307195276,variable 2
-2.9057488459404563,variable 2
-2.974117443964895,variable 2
-2.9958680998394334,variable 2
-2.9863652370821447,variable 2
-2.9729423768295526,variable 2
-2.991792760740267,variable 2
-2.9802946666270373,variable 2
-2.9976277737704717,variable 2
-2.995233451605508,variable 2
-2.997635154325888,variable 2
-2.991910865533292,variable 2
-2.988996086960547,variable 2
-2.9855067862303257,variable 2
-2.981867742938281,variable 2
-2.9936633497853475,variable 2
-2.9938205524344337,variable 2
-2.9828477661716613,variable 2
-2.9912500195089136,variable 2
-2.9857162094902536,variable 2
-2.978280824818862,variable 2
-2.9429071588451814,variable 2
-2.953462196127589,variable 2
-2.9900801219436364,variable 2
-2.9171173667683017,variable 2
-2.89722202982419,variable 2
-2.881339774449292,variable 2
-2.9782627233704493,variable 2
-2.983126254887658,variable 2
-2.9294532493594603,variable 2
-2.9986368738471714,variable 2
-2.9765094088059096,variable 2
-2.5448897116317086,variable 2
-2.82538398221858,variable 2
-2.9086765563915487,variable 2
-2.8894911207151406,variable 2
-2.9369354941951955,variable 2
-2.9595174169361957,variable 2
-2.982133124805867,variable 2
-2.975609684106691,variable 2
-2.9378790282171012,variable 2
-2.9028141684995536,variable 2
-2.9522957025253698,variable 2
-2.9944094698562456,variable 2
-2.999391678795779,variable 2
-2.976796792363692,variable 2
-2.9957872891201762,variable 2
-2.996227726945898,variable 2
